Object,Sample,Anomaly_Score,MemoryBank_Time,Inference_Time
bottle,broken_large/000.png,0.34080,0.75121
bottle,broken_large/001.png,0.35263,0.08741
bottle,broken_large/002.png,0.36827,0.10600
bottle,broken_large/003.png,0.36250,0.08461
bottle,broken_large/004.png,0.35739,0.10359
bottle,broken_large/005.png,0.34516,0.11011
bottle,broken_large/006.png,0.34828,0.08153
bottle,broken_large/007.png,0.34561,0.08892
bottle,broken_large/008.png,0.35115,0.09847
bottle,broken_large/009.png,0.34801,0.09119
bottle,broken_large/010.png,0.35990,0.09899
bottle,broken_large/011.png,0.36511,0.10842
bottle,broken_large/012.png,0.34734,0.09598
bottle,broken_large/013.png,0.34694,0.12425
bottle,broken_large/014.png,0.37564,0.09224
bottle,broken_large/015.png,0.33903,0.12660
bottle,broken_large/016.png,0.35413,0.08579
bottle,broken_large/017.png,0.34633,0.10772
bottle,broken_large/018.png,0.36051,0.10421
bottle,broken_large/019.png,0.35162,0.08748
bottle,broken_small/000.png,0.31661,0.08421
bottle,broken_small/001.png,0.34944,0.08344
bottle,broken_small/002.png,0.34675,0.08217
bottle,broken_small/003.png,0.35333,0.09576
bottle,broken_small/004.png,0.35332,0.08197
bottle,broken_small/005.png,0.34167,0.10694
bottle,broken_small/006.png,0.34695,0.09265
bottle,broken_small/007.png,0.32736,0.08990
bottle,broken_small/008.png,0.35105,0.08182
bottle,broken_small/009.png,0.39553,0.09378
bottle,broken_small/010.png,0.36616,0.09151
bottle,broken_small/011.png,0.34532,0.09665
bottle,broken_small/012.png,0.35521,0.12009
bottle,broken_small/013.png,0.34097,0.09022
bottle,broken_small/014.png,0.32071,0.08379
bottle,broken_small/015.png,0.34981,0.12062
bottle,broken_small/016.png,0.37940,0.08332
bottle,broken_small/017.png,0.34090,0.09232
bottle,broken_small/018.png,0.38302,0.09047
bottle,broken_small/019.png,0.36865,0.08146
bottle,broken_small/020.png,0.35667,0.08820
bottle,broken_small/021.png,0.36415,0.09014
bottle,contamination/000.png,0.34907,0.08624
bottle,contamination/001.png,0.31325,0.08258
bottle,contamination/002.png,0.33204,0.10659
bottle,contamination/003.png,0.32714,0.08376
bottle,contamination/004.png,0.34902,0.08219
bottle,contamination/005.png,0.40284,0.09367
bottle,contamination/006.png,0.43589,0.12049
bottle,contamination/007.png,0.44686,0.08679
bottle,contamination/008.png,0.38322,0.11413
bottle,contamination/009.png,0.38722,0.14140
bottle,contamination/010.png,0.39409,0.08470
bottle,contamination/011.png,0.37241,0.09849
bottle,contamination/012.png,0.36223,0.08280
bottle,contamination/013.png,0.39399,0.09537
bottle,contamination/014.png,0.38725,0.10140
bottle,contamination/015.png,0.37235,0.08505
bottle,contamination/016.png,0.33459,0.08185
bottle,contamination/017.png,0.40963,0.09692
