Object,Sample,Anomaly_Score,MemoryBank_Time,Inference_Time
bottle,broken_large/000.png,0.35507,0.09579
bottle,broken_large/001.png,0.34444,0.09319
bottle,broken_large/002.png,0.36926,0.08954
bottle,broken_large/003.png,0.35948,0.08889
bottle,broken_large/004.png,0.38333,0.09004
bottle,broken_large/005.png,0.34928,0.09036
bottle,broken_large/006.png,0.35558,0.08929
bottle,broken_large/007.png,0.35337,0.09613
bottle,broken_large/008.png,0.34993,0.09089
bottle,broken_large/009.png,0.35360,0.09018
bottle,broken_large/010.png,0.37391,0.08976
bottle,broken_large/011.png,0.36608,0.09129
bottle,broken_large/012.png,0.35165,0.08976
bottle,broken_large/013.png,0.35944,0.08960
bottle,broken_large/014.png,0.40143,0.09087
bottle,broken_large/015.png,0.35346,0.08979
bottle,broken_large/016.png,0.37036,0.09031
bottle,broken_large/017.png,0.35072,0.08934
bottle,broken_large/018.png,0.36771,0.09371
bottle,broken_large/019.png,0.34378,0.08913
bottle,broken_small/000.png,0.33085,0.08939
bottle,broken_small/001.png,0.35380,0.09027
bottle,broken_small/002.png,0.35134,0.09091
bottle,broken_small/003.png,0.36792,0.09032
bottle,broken_small/004.png,0.36991,0.09083
bottle,broken_small/005.png,0.35390,0.08976
bottle,broken_small/006.png,0.34932,0.09030
bottle,broken_small/007.png,0.33024,0.08931
bottle,broken_small/008.png,0.34606,0.09028
bottle,broken_small/009.png,0.40871,0.10126
bottle,broken_small/010.png,0.37183,0.09058
bottle,broken_small/011.png,0.36200,0.09028
bottle,broken_small/012.png,0.34555,0.08986
bottle,broken_small/013.png,0.34984,0.10033
bottle,broken_small/014.png,0.31770,0.09101
bottle,broken_small/015.png,0.33884,0.09034
bottle,broken_small/016.png,0.39229,0.09045
bottle,broken_small/017.png,0.36903,0.08997
bottle,broken_small/018.png,0.40461,0.09215
bottle,broken_small/019.png,0.39209,0.08925
bottle,broken_small/020.png,0.37450,0.09100
bottle,broken_small/021.png,0.38260,0.08966
bottle,contamination/000.png,0.35826,0.09033
bottle,contamination/001.png,0.32057,0.08992
bottle,contamination/002.png,0.30145,0.09986
bottle,contamination/003.png,0.32762,0.09525
bottle,contamination/004.png,0.33507,0.08968
bottle,contamination/005.png,0.42384,0.08938
bottle,contamination/006.png,0.43128,0.09241
bottle,contamination/007.png,0.43531,0.10676
bottle,contamination/008.png,0.36963,0.09065
bottle,contamination/009.png,0.36899,0.09054
bottle,contamination/010.png,0.38482,0.09023
bottle,contamination/011.png,0.35048,0.10876
bottle,contamination/012.png,0.32602,0.09008
bottle,contamination/013.png,0.38341,0.09063
bottle,contamination/014.png,0.38714,0.09097
bottle,contamination/015.png,0.37976,0.09046
bottle,contamination/016.png,0.32002,0.09049
bottle,contamination/017.png,0.42374,0.08985
