Object,Sample,Anomaly_Score,MemoryBank_Time,Inference_Time
bottle,broken_large/000.png,0.36862,0.07943
bottle,broken_large/001.png,0.35252,0.07845
bottle,broken_large/002.png,0.38126,0.07709
bottle,broken_large/003.png,0.36281,0.07690
bottle,broken_large/004.png,0.36660,0.07778
bottle,broken_large/005.png,0.35968,0.07746
bottle,broken_large/006.png,0.35182,0.07823
bottle,broken_large/007.png,0.35653,0.07705
bottle,broken_large/008.png,0.35895,0.07716
bottle,broken_large/009.png,0.35757,0.07789
bottle,broken_large/010.png,0.36605,0.07798
bottle,broken_large/011.png,0.36642,0.07748
bottle,broken_large/012.png,0.35257,0.07746
bottle,broken_large/013.png,0.35267,0.07733
bottle,broken_large/014.png,0.41014,0.07800
bottle,broken_large/015.png,0.36595,0.07749
bottle,broken_large/016.png,0.36835,0.07737
bottle,broken_large/017.png,0.35210,0.07723
bottle,broken_large/018.png,0.36940,0.07740
bottle,broken_large/019.png,0.35969,0.07771
bottle,broken_small/000.png,0.34618,0.07669
bottle,broken_small/001.png,0.35877,0.07833
bottle,broken_small/002.png,0.36138,0.07803
bottle,broken_small/003.png,0.36659,0.07745
bottle,broken_small/004.png,0.37389,0.07756
bottle,broken_small/005.png,0.36454,0.09279
bottle,broken_small/006.png,0.34349,0.07736
bottle,broken_small/007.png,0.34092,0.07836
bottle,broken_small/008.png,0.36343,0.07829
bottle,broken_small/009.png,0.42339,0.07791
bottle,broken_small/010.png,0.36940,0.07789
bottle,broken_small/011.png,0.37415,0.07751
bottle,broken_small/012.png,0.35172,0.07791
bottle,broken_small/013.png,0.35244,0.07748
bottle,broken_small/014.png,0.32480,0.07768
bottle,broken_small/015.png,0.36978,0.07737
bottle,broken_small/016.png,0.40717,0.08331
bottle,broken_small/017.png,0.37214,0.07885
bottle,broken_small/018.png,0.40769,0.07802
bottle,broken_small/019.png,0.39879,0.07777
bottle,broken_small/020.png,0.38254,0.07730
bottle,broken_small/021.png,0.39367,0.07744
bottle,contamination/000.png,0.36100,0.07786
bottle,contamination/001.png,0.33000,0.07772
bottle,contamination/002.png,0.33313,0.07743
bottle,contamination/003.png,0.32987,0.07790
bottle,contamination/004.png,0.32626,0.07791
bottle,contamination/005.png,0.43707,0.07829
bottle,contamination/006.png,0.44789,0.07815
bottle,contamination/007.png,0.44689,0.07802
bottle,contamination/008.png,0.38172,0.07751
bottle,contamination/009.png,0.38191,0.07808
bottle,contamination/010.png,0.39163,0.07762
bottle,contamination/011.png,0.36749,0.07758
bottle,contamination/012.png,0.34806,0.07822
bottle,contamination/013.png,0.38000,0.07861
bottle,contamination/014.png,0.41537,0.07796
bottle,contamination/015.png,0.37585,0.07739
bottle,contamination/016.png,0.32110,0.07764
bottle,contamination/017.png,0.42041,0.07770
bottle,contamination/018.png,0.40780,0.07719
bottle,contamination/019.png,0.32153,0.07768
bottle,contamination/020.png,0.34966,0.07625
bottle,good/000.png,0.29463,0.08042
bottle,good/001.png,0.36516,0.07660
bottle,good/002.png,0.30397,0.07587
bottle,good/003.png,0.29151,0.07612
bottle,good/004.png,0.29014,0.07585
bottle,good/005.png,0.29103,0.07616
bottle,good/006.png,0.29838,0.07606
bottle,good/007.png,0.28421,0.07634
bottle,good/008.png,0.28601,0.07603
bottle,good/009.png,0.29528,0.07640
bottle,good/010.png,0.28487,0.07668
bottle,good/011.png,0.30298,0.07600
bottle,good/012.png,0.29207,0.07612
bottle,good/013.png,0.29634,0.07621
bottle,good/014.png,0.30770,0.07600
bottle,good/015.png,0.32733,0.07755
bottle,good/016.png,0.31305,0.07745
bottle,good/017.png,0.31435,0.07759
bottle,good/018.png,0.31115,0.07736
bottle,good/019.png,0.30343,0.08874
