Object,Sample,Anomaly_Score,MemoryBank_Time,Inference_Time
bottle,broken_large/000.png,0.36881,0.08174
bottle,broken_large/001.png,0.35223,0.08204
bottle,broken_large/002.png,0.38128,0.08121
bottle,broken_large/003.png,0.36271,0.08127
bottle,broken_large/004.png,0.36669,0.09207
bottle,broken_large/005.png,0.35972,0.07910
bottle,broken_large/006.png,0.35136,0.07876
bottle,broken_large/007.png,0.35661,0.07858
bottle,broken_large/008.png,0.35931,0.07962
bottle,broken_large/009.png,0.35754,0.09261
bottle,broken_large/010.png,0.36563,0.07887
bottle,broken_large/011.png,0.36602,0.07794
bottle,broken_large/012.png,0.35269,0.08068
bottle,broken_large/013.png,0.35288,0.07904
bottle,broken_large/014.png,0.41021,0.08119
bottle,broken_large/015.png,0.36610,0.07992
bottle,broken_large/016.png,0.36851,0.07904
bottle,broken_large/017.png,0.35228,0.07761
bottle,broken_large/018.png,0.36944,0.07748
bottle,broken_large/019.png,0.35972,0.07884
bottle,broken_small/000.png,0.34656,0.07864
bottle,broken_small/001.png,0.35896,0.07836
bottle,broken_small/002.png,0.36180,0.08490
bottle,broken_small/003.png,0.36674,0.07865
bottle,broken_small/004.png,0.37385,0.09545
bottle,broken_small/005.png,0.36458,0.07938
bottle,broken_small/006.png,0.34346,0.07965
bottle,broken_small/007.png,0.34121,0.08291
bottle,broken_small/008.png,0.36391,0.07917
bottle,broken_small/009.png,0.42352,0.09361
bottle,broken_small/010.png,0.36971,0.08038
bottle,broken_small/011.png,0.37411,0.08430
bottle,broken_small/012.png,0.35155,0.07928
bottle,broken_small/013.png,0.35280,0.07954
bottle,broken_small/014.png,0.32479,0.10850
bottle,broken_small/015.png,0.37012,0.08084
bottle,broken_small/016.png,0.40724,0.07934
bottle,broken_small/017.png,0.37238,0.07920
bottle,broken_small/018.png,0.40791,0.07946
bottle,broken_small/019.png,0.39876,0.08372
bottle,broken_small/020.png,0.38273,0.07901
bottle,broken_small/021.png,0.39368,0.07923
